Dept,Course,Title,Author,New,Used,
STS,4500,POCKET STYLE MANUAL,HACKER,$32.99 ,$17.55 ,
STS,4600,LONGITUDE (W/FOREWORD 10TH ANNIV ED),SOBEL,$16.00 ,$8.96 ,
STS,4600,SAPIENS,HARARI,$22.99 ,$17.25 ,
STS,4600,SOLOMON'S CODE,GROTH,$27.95 ,$20.95 ,
STS,4600,HELLO WORLD,FRY,$25.95 ,$19.50 ,
STS,4600,(eBook) The New New Thing: A Silicon Valley Story,LEWIS,$15.95 ,$0.00 ,
STS,4600,(eBook) Hello World: Being Human in the Age of AlgorithmsFRY,,$15.95 ,$0.00 ,
STS,4600,(eBook) Solomon's Code: Humanity in a World of Thinking MachinesGROTH,,$26.23 ,$0.00 ,
,,Page 63 of 79,,,,
Dept,Course,Title,Author,New,Used,
STS,4600,THE NEW NEW THING,LEWIS,$16.95 ,$8.43 ,
STS,4810,STARTUP OWNER'S MANUAL,BLANK,$39.95 ,$19.90 ,
STS,4810,NEW ONE MINUTE MANAGER,BLANCHARD,$23.99 ,$17.99 ,
STS,4810,PLEASE UNDERSTAND ME II,KEIRSEY,$19.95 ,$9.93 ,
STS,4810,(eBook) The New One Minute Manager,BLANCHARD,$16.99 ,$0.00 ,
STS,4810,**STS 4810 (FALL 2019) CASE PACKET: NEW PRODUCT DEVELOPMENTARCHER,,$56.35 ,$42.30 ,
SWAH,1010,,,$45.99 ,$34.33 ,
SYS,2001,**INCLUSIVE ACCESS: HOW TO DO THINGS WITH SYSTEMS ANALYSISGIBSON,,$64.00 ,$54.40 ,
SYS,3021,*LL: INTRO TO MANAGEMENT SCIENCE W/ACCESS CODEHILLIER,,$187.06 ,$159.00 ,
SYS,3021,**INTRODUCTION TO MGMT SCIENCE: A MODELING AND CASE STUDIES APPROACH WITH SPHILLIER,,$130.00 ,$97.50 ,
SYS,3023,**DESIGNING FOR PEOPLE,LEE,$78.00 ,$58.50 ,
SYS,3060,**SYS 3060 (SPRING 2019) COURSE PACKET: STOCHASTIC DECISION MODELSKRZYSZTOFOWICZ Required,,$33.45 ,$0.00 ,
SYS,4044,INTRODUCTION TO INDUSTRIAL ORGANIZATION,CABRAL,$95.00 ,$71.25 ,
UNST,2200,,MCGUIRE,$14.82 ,$11.11 ,
UNST,2895,CAN WE ALL BE FEMINISTS?,ERIC-UDORIE,$16.00 ,$12.00 ,
USEM,1570,"**RUSSIA, SOVIET UNION & UNITED STATES",GADDIS,$38.75 ,$29.06 ,
USEM,1570,LIMITS OF PARTNERSHIP W/NEW CHAPTER,STENT,$24.95 ,$18.63 ,
USEM,1570,SHOULD WE FEAR RUSSIA?,TRENIN,$12.95 ,$9.67 ,
USEM,1570,RUSSIA RECONSIDERED,CROSSTON,$24.95 ,$18.70 ,
USEM,1570,THE INFINITE BOOK,BARROW,$18.00 ,$8.96 ,
USEM,1570,KINDRED,BUTLER,$16.00 ,$12.00 ,
USEM,1580,KOLYMA TALES,SHALAMOV,$20.00 ,$15.00 ,
USEM,1580,SOFIA PETROVNA,CHUKOVSKAYA,$18.00 ,$13.50 ,
USEM,1580,"THIS WAY FOR GAS, LADIES & GENT",BOROWSKI,$16.00 ,$7.96 ,
USEM,1580,SUBTENANT TO OUTWIT GOD,KRALL,$21.95 ,$16.46 ,
USEM,1580,WORLD APART,HERLING,$15.00 ,$7.46 ,
USEM,1580,NIGHT,WIESEL,$11.00 ,$9.00 ,
USEM,1580,ONE DAY IN LIFE OF IVAN DENISOVICH,SOLZHENITSYN,$14.00 ,$10.50 ,
USEM,1580,AUSCHWITZ VOLUNTEER,PILECKI,$34.95 ,$26.09 ,
WGS,2100,YES MEANS YES!,FRIEDMAN,$16.99 ,$10.12 ,
WGS,2100,GUYLAND,KIMMEL,$14.24 ,$7.45 ,
WGS,2100,FEMINISM IS FOR EVERYBODY,HOOKS,$27.95 ,$20.87 ,
WGS,2100,REDEFINING REALNESS,MOCK,$16.99 ,$7.46 ,
WGS,2100,$2.00 A DAY,EDIN,$14.95 ,$7.43 ,
WGS,2100,REDEFINING REALNESS,MOCK,$16.99 ,$7.46 ,
WGS,2500,SEXUALITY NOW,CARROLL,$169.95 ,$80.22 ,
WGS,2500,SEX IS A FUNNY WORD,SILVERBERG,$23.95 ,$17.88 ,
WGS,2500,(eBook) Sexuality Now: Embracing Diversity,CARROLL,$26.49 ,$0.00 ,
WGS,2897,AFTERMATH,BRISON,$30.02 ,$19.07 ,
WGS,2897,FROM MADNESS TO MUTINY,NEUSTEIN,$19.95 ,$14.90 ,
WGS,2897,AT THE DARK END OF THE STREET,MCGUIRE,$16.95 ,$8.43 ,
WGS,2897,GUYLAND,KIMMEL,$14.24 ,$7.45 ,
WGS,2897,(eBook) Aftermath,BRISON,$29.82 ,$0.00 ,
WGS,3110,GAY NEW YORK,CHAUNCEY,$24.99 ,$12.43 ,
WGS,3110,INVENTION OF HETEROSEXUALITY,KATZ,$23.00 ,$17.25 ,
WGS,3110,INTIMATE MATTERS,DEMILIO,$29.00 ,$21.64 ,
WGS,3110,ODD GIRLS & TWILIGHT LOVERS,FADERMAN,$24.95 ,$18.63 ,
WGS,3110,HISTORY OF BISEXUALITY,ANGELIDES,$37.00 ,$27.61 ,
WGS,3110,TRANSGENDER HISTORY,STRYKER,$17.99 ,$8.96 ,
WGS,3110,(eBook) Intimate Matters,DEMILIO,$20.00 ,$0.00 ,
WGS,3110,(eBook) Odd Girls and Twilight Lovers,FADERMAN,$16.66 ,$0.00 ,
WGS,3110,(eBook) The Invention of Heterosexuality,KATZ,$18.40 ,$0.00 ,
WGS,3230,THE GAMES,GOLDBLATT,$17.95 ,$8.94 ,
WGS,3500,ODYSSEY (TRANS: FAGLES ),HOMER,$18.00 ,$8.94 ,
WGS,3500,ILIAD (TRANS: FAGLES )(LARGE FORMAT),HOMER,$19.00 ,$9.45 ,
,,Page 64 of 79,,,,
Dept,Course,Title,Author,New,Used,
WGS,3500,AENEID (TRANS: FAGLES )(INTRO: KNOX ),VIRGIL,$18.00 ,$8.94 ,
WGS,3500,SEXUALITY IN GREEK AND ROMAN CULTURE,SKINNER,$48.95 ,$38.06 ,
WGS,3559,,"ROBINSON-GREENE,RACHELRequired",$19.95 ,$14.96 ,
WGS,3800,HISTORY OF SEXUALITY VOL 1: INTRO,FOUCAULT,$11.89 ,$7.46 ,
WGS,3800,**ROUTLEDGE QUEER STUDIES READER,HALL,$59.95 ,$46.24 ,
WGS,3810,SISTER OUTSIDER W/NEW FOREWORD,LORDE,$16.99 ,$10.15 ,
WGS,3810,LIVING A FEMINIST LIFE,AHMED,$26.53 ,$20.85 ,
WGS,3810,READING FEMINIST THEORY,MANN,$89.95 ,$70.87 ,
WGS,4350,CHALICE & BLADE W/NEW EPILOGUE,EISLER,$18.99 ,$9.45 ,
WGS,4350,OUR INNER APE,DEWAAL,$16.00 ,$12.14 ,
WGS,4350,(eBook) The Chalice and the Blade,EISLER,$14.99 ,$0.00 ,
WGS,4350,GENDER AND DEVELOPMENT,BLUMBERG,$59.00 ,$44.25 ,
WGS,4350,(eBook) Gender and Development,BLUMBERG,$27.42 ,$0.00 ,
WGS,4620,**WORDS OF FIRE,GUY-SHEFTALL,$26.95 ,$18.70 ,
WGS,4620,BLACK FEMINIST THOUGHT,COLLINS,$35.95 ,$26.96 ,
WGS,4620,SISTER OUTSIDER W/NEW FOREWORD,LORDE,$16.99 ,$10.15 ,
WGS,4620,CRUNK FEMINIST COLLECTION,COOPER,$24.95 ,$18.71 ,
WGS,4620,JEZEBEL UNHINGED,LOMAX,$25.95 ,$19.45 ,
WGS,4700,MASCULINE SELF,KILMARTIN,$80.00 ,$59.95 ,
GSGS,3030,ENGAGED SPIRITUAL LIFE,ROTHBERG,$20.00 ,$15.00 ,
GSGS,3030,LEADING FROM WITHIN: CONSCIOUS SOCIAL CHANGE AND MIDFULNESSSTEIDLE,,$29.95 ,$22.50 ,
GSGS,3030,DEEP CHANGE: DISCOVERING THE LEADERS WITHINQUINN,,$32.50 ,$24.72 ,
GSGS,3030,"CHANGE THE WORLD: HOW ORDINARY PEOPLE CAN ACCOMPLISH EXTRAORDINARY RESULTSQUINN, ROBERT",,$32.95 ,$24.87 ,
PLAP,3420,DYNAMIC DOMINION REV 2ND,ATKINSON,$53.00 ,$39.55 ,
PLAP,3420,VIRGINIA IN THE VANGUARD,ATKINSON,$65.00 ,$48.51 ,
SLAV,2250,KOLYMA TALES,SHALAMOV,$20.00 ,$15.00 ,
SLAV,2250,SOFIA PETROVNA,CHUKOVSKAYA,$18.00 ,$13.50 ,
SLAV,2250,"THIS WAY FOR GAS, LADIES & GENT",BOROWSKI,$16.00 ,$7.96 ,
SLAV,2250,SUBTENANT TO OUTWIT GOD,KRALL,$21.95 ,$16.46 ,
SLAV,2250,JOURNEY INTO THE WHIRLWIND,GINZBURG,$16.00 ,$12.70 ,
SLAV,2250,NIGHT,WIESEL,$11.00 ,$9.00 ,
SLAV,2250,ONE DAY IN LIFE OF IVAN DENISOVICH,SOLZHENITSYN,$14.00 ,$10.50 ,
ACCT,3140,COST ACCOUNTING,HORNGREN,$288.22 ,$216.17 ,
ACCT,3140,*LL-COST ACCOUNTING,HORNGREN,$258.81 ,$194.11 ,
ACCT,3140,(eBook) Horngren's Cost Accounting,HORNGREN,$69.99 ,$0.00 ,
AMST,3180,STRANGERS FROM A DIFFERENT SHORE UPDTD & REVTAKAKI,,$18.00 ,$13.50 ,
AMST,3180,VIETNAMERICA,TRAN,$30.00 ,$22.50 ,
APMA,2130,**ORDINARY DIFFERENTIAL EQUATIONS CUSTOM,BOYCE,$76.45 ,$56.57 ,
APMA,2130,**ORDINARY DIFFERENTIAL EQUATIONS CUSTOM,BOYCE,$76.45 ,$56.57 ,
APMA,3080,LINEAR ALGEBRA WITH APPLICATIONS,HOLT,$155.28 ,$131.34 ,
APMA,3080,(eBook) Linear Algebra with Applications,HOLT,$55.99 ,$0.00 ,
ARH,3040,PAINTING OF MODERN LIFE,CLARK,$45.00 ,$33.75 ,
ARH,3040,GEORGIAN LONDON,"SUMMERSON, JOHNRequired",$18.00 ,$13.50 ,
ARH,7040,PAINTING OF MODERN LIFE,CLARK,$45.00 ,$33.75 ,
ARH,7040,GEORGIAN LONDON,"SUMMERSON, JOHNRequired",$18.00 ,$13.50 ,
ARTH,3595,,PENNEY,$23.95 ,$17.96 ,
ARTH,3595,,BERLO,$65.95 ,$52.76 ,
ARTS,2672,PRINTMAKING,SAFF,$209.95 ,$40.00 ,
ARTS,2672,NATURAL HISTORY OF SENSES,ACKERMAN,$16.95 ,$12.70 ,
ARTS,2672,TAMARIND TECHNIQUES FOR FINE ART LITHOGRAPHYDEVON,,$90.00 ,$67.50 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1210,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1210,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
,,Page 65 of 79,,,,
Dept,Course,Title,Author,New,Used,
ASTR,1210,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1210,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1220,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1220,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1220,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
BIOL,2200,**LL- CAMPBELL'S BIOLOGY W/ACCESS CODE,URRY,$170.58 ,$142.16 ,
BIOL,2200,**CAMPBELL'S BIOLOGY ACCESS CODE,URRY,$129.40 ,$105.41 ,
BIOL,2200,(eBook) MasteringBiology with Pearson eText -- Standalone Access Card -- for CamURRY,,$129.40 ,$0.00 ,
BIOL,3040,PRINCIPLES OF DEVELOPMENT,WOLPERT,$145.84 ,$130.40 ,
BME,3310,LINEAR SYSTEMS & SIGNALS,LATHI,$175.00 ,$60.00 ,
BME,4783,ESSENTIAL PHYSICS OF MEDICAL IMAGING,BUSHBERG,$206.46 ,$168.67 ,
CE,2100,INTRO TO ENVIRONMENTAL ENGINEERING & SCIENCEMASTERS,,$211.06 ,$167.75 ,
CE,3400,TRAFFIC AND HIGHWAY ENGINEERING/US VERSIONGARBER,,$229.60 ,$183.60 ,
CE,3400,FUNDAMENTALS OF TRANSPORTATION ENGINEERINGFRICKER,,$180.88 ,$153.75 ,
CE,3400,(eBook) Traffic and Highway Engineering,GARBER,$30.49 ,$0.00 ,
CHE,2216,APPLIED NUMERICAL METHODS W/ MATLAB FOR ENGINEERS & SCEINTISTSCHAPRA,,$212.65 ,$179.85 ,
CHE,2216,(eBook) Applied Numerical Methods with MATLAB for Engineers and ScientistsCHAPRA,,$52.49 ,$0.00 ,
CHE,3322,**INTRO TO MASS & HEAT TRANSFER,MIDDLEMAN,$232.89 ,$197.95 ,
CHE,3347,BIOPROCESS ENGINEERING,SHULER,$123.53 ,$105.00 ,
CHE,3347,(eBook) Bioprocess Engineering,SHULER,$112.00 ,$0.00 ,
CHE,4561,TRANSPORT MODELING FOR ENVIRONMENTAL ENGINEERS & SCIENTISTSCLARK,,$150.59 ,$119.99 ,
CHE,5561,TRANSPORT MODELING FOR ENVIRONMENTAL ENGINEERS & SCIENTISTSCLARK,,$150.59 ,$119.99 ,
CHE,6447,BIOPROCESS ENGINEERING,SHULER,$123.53 ,$105.00 ,
CHE,6447,(eBook) Bioprocess Engineering,SHULER,$112.00 ,$0.00 ,
CHEM,1400,INTRODUCTORY CHEMISTRY: ATOMS FIRST APPROACHBURDGE,,$228.40 ,$182.00 ,
CHEM,3420,(eBook) Physical Chemistry,ENGEL,$49.99 ,$0.00 ,
CHEM,3420,PHYSICAL CHEMISTRY,ENGEL,$205.59 ,$138.00 ,
CHIN,1020,**CD'S LEVEL 1 PART 2: INTEGRATED CHINESE: 2 AUDIO CD'SYAO,,$39.99 ,$19.70 ,
CHIN,1020,TEXT LEVEL 1 PART 2: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$59.99 ,$44.99 ,
CHIN,1020,WKBK LEVEL 1 PART 2: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$28.99 ,$21.74 ,
CHIN,2020,TEXT LEVEL 2 PART 2: INTEGRATED CHINESE: SIMP & TRAD CHAR EDLIU,,$65.99 ,$49.50 ,
CHIN,2020,WKBK LEVEL 2 PART 2: INTEGRATED CHINESE: SIMP & TRAD CHAR EDLIU,,$31.99 ,$23.99 ,
COMM,3050,BUSINESS STATISTICS FOR COMPETITIVE ADVANTAGE W/EXCEL 2019 & JMPFRASER,,$89.99 ,$67.50 ,
COMM,3050,BUSINESS STATISTICS FOR COMPETITIVE ADVANTAGE W/EXCEL 2019 & JMPFRASER,,$89.99 ,$67.50 ,
COMM,3810,BASIC MORAL PHILOSOPHY,HOLMES,$99.95 ,$50.00 ,
COMM,3810,ETHICAL ISSUES IN BUSINESS,DONALDSON,$153.88 ,$130.79 ,
COMM,4310,**CUSTOM COMM 4310 GLOBAL MARKETING,KEHOE,$83.96 ,$62.97 ,
COMM,4690,INTERNATIONAL MANAGEMENT,LUTHANS,$252.94 ,$214.43 ,
COMM,4690,*LL-INTERNATIONAL MANAGEMENT,LUTHANS,$168.37 ,$148.13 ,
COMM,4690,"(eBook) International Management: Culture, Strategy, and BehaviorLUTHANS",,$52.49 ,$0.00 ,
COMM,4710,INVESTMENTS (11TH EDITION),BODIE,$331.93 ,$263.19 ,
COMM,4710,**LL- INVESTMENTS,BODIE,$233.53 ,$148.13 ,
COMM,4710,(eBook) Inkling eBook Chapters Online Access for InvestmentsBODIE,,$57.49 ,$0.00 ,
CS,1112,*STARTING OUT WITH PYTHON PLUS W/ MY PROGRAMMING LAB ACCESS & ETEXTGADDIS,,$122.06 ,$103.75 ,
CS,4750,DATABASE SYSTEM CONCEPTS,SILBERSCHATZ,$145.56 ,$82.00 ,
CS,4750,(eBook) Database System Concepts,SILBERSCHATZ,$52.49 ,$0.00 ,
DRAM,2210,ILLUSTRATED THEATRE PRODUCTION GUIDE,HOLLOWAY,$57.95 ,$40.58 ,
DRAM,2210,(eBook) Illustrated Theatre Production Guide,HOLLOWAY,$28.98 ,$0.00 ,
,,Page 66 of 79,,,,
Dept,Course,Title,Author,New,Used,
DRAM,3070,"FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE, ETCSHANGE",,$12.99 ,$6.46 ,
DRAM,3070,"BLACK THEATRE, USA REV & EXPD 1935-TODAY",HATCH,$28.00 ,$21.00 ,
DRAM,3070,THEATRE OF BLACK AMERICANS,HILL,$18.99 ,$9.45 ,
DRAM,3070,FIRE THIS TIME,ELAM,$24.95 ,$14.90 ,
DRAM,3651,PLAYS OF ANTON CHEKHOV,CHEKHOV,$16.99 ,$7.94 ,
DRAM,3651,**TIME STANDS STILL,MARGULIES,$9.00 ,$4.99 ,
DRAM,3651,**COMPLETENESS,MOSES,$8.95 ,$7.43 ,
DRAM,3651,DIRECTOR'S CRAFT,MITCHELL,$42.95 ,$33.55 ,
ECE,2330,"DIGITAL DESIGN W/RTL DESIGN, VHDL & VERILOG",VAHID,$69.80 ,$52.38 ,
ECE,3430,PROGRAMABLE MICROCONTROLLERS W/APPLICATIONSGURHAN,,$75.00 ,$55.97 ,
ECE,3430,(ebook) Programmable Microcontrollers with ApplicationsGURHAN,,$64.02 ,$0.00 ,
ECON,3720,INTRODUCTORY ECONOMETRICS,WOOLDRIDGE,$286.72 ,$120.00 ,
ECON,3720,(eBook) Introductory Econometrics: A Modern Approach WOOLDRIDGE,,$36.99 ,$0.00 ,
ECON,3720,INTRODUCTORY ECONOMETRICS,WOOLDRIDGE,$286.72 ,$120.00 ,
ECON,3720,(eBook) Introductory Econometrics: A Modern Approach WOOLDRIDGE,,$36.99 ,$0.00 ,
ECON,4350,,,$177.35 ,$133.01 ,
ECON,4370,INEFFICIENT MARKETS,SHLEIFER,$47.95 ,$35.95 ,
ECON,4370,BEHAVIORAL FINANCE,BURTON,$95.00 ,$71.25 ,
ECON,4370,"THINKING, FAST & SLOW",KAHNEMAN,$18.00 ,$13.50 ,
ECON,4370,(eBook) Behavioral Finance,BURTON,$61.99 ,$0.00 ,
ECON,4720,INTRODUCTION TO ECONOMETRICS,STOCK,$253.32 ,$190.12 ,
ECON,4720,(eBook) Introduction to Econometrics,STOCK,$69.99 ,$0.00 ,
ECON,7720,COURSE IN ECONOMETRICS,GOLDBERGER,$96.00 ,$72.00 ,
ECON,7720,IDENTIFICATION FOR PREDICTION AND DECISION,MANSKI,$76.00 ,$57.00 ,
ECON,8010,MICROECONOMIC THEORY,MAS-COLELL,$179.48 ,$149.22 ,
ECON,8010,GAME THEORY FOR APPLIED ECONOMISTS,GIBBONS,$52.50 ,$39.40 ,
ECON,8010,(eBook) Game Theory for Applied Economists,GIBBONS,$49.00 ,$0.00 ,
EDHS,2240,DREAMLAND,QUINONES,$18.00 ,$13.50 ,
EDHS,2240,CHASING THE SCREAM,HARI,$18.00 ,$13.50 ,
EDHS,2240,*LL-DRUGS IN AMERICAN SOCIETY,GOODE,$130.66 ,$98.00 ,
EDHS,3100,"CHILDREN, ADOLESCENTS, AND THE MEDIA",STRASBURGER,$115.59 ,$98.25 ,
EDHS,3100,SCRIPTING THE BLACK MASCULINE BODY,JACKSON,$31.95 ,$23.96 ,
EDHS,3100,BLACK LOOKS,HOOKS,$30.95 ,$22.46 ,
EDHS,3100,"TOMS, COONS, MULATTOES, MAMMIES, AND BUCKSBOGLE",,$35.95 ,$26.96 ,
EDHS,3100,"(eBook) Children, Adolescents, and the Media",STRASBURGER,$61.25 ,$0.00 ,
EDHS,3250,GROUP DYNAMICS FOR TEAMS,LEVI,$95.00 ,$71.25 ,
EDHS,3250,(eBook) Group Dynamics for Teams,LEVI,$44.33 ,$0.00 ,
EDHS,3895,HELPING SKILLS,HILL,$69.95 ,$49.95 ,
EDHS,3895,(eBook) Helping Skills,HILL,$69.95 ,$0.00 ,
EDHS,4030,SPEECH SCIENCE PRIMER,RAPHAEL,$112.99 ,$84.71 ,
EDHS,4040,"ANATOMY & PHYSIOLOGY FOR SPEECH, LANGUAGE & HEARINGSEIKEL",,$198.48 ,$168.67 ,
EDHS,4040,"NETTER'S ATLAS OF ANATOMY FOR SPEECH, SWALLOWING & HEARINGMCFARLAND",,$101.00 ,$75.75 ,
EDHS,4040,"(eBook) Netter's Atlas of Anatomy for Speech, Swallowing, and Hearing - E-BookMCFARLAND",,$40.30 ,$0.00 ,
EDHS,4040,"(eBook) Anatomy & Physiology for Speech, Language, and HearingSEIKEL",,$32.49 ,$0.00 ,
EDHS,7220,CAREER COUNSELING IN P-12 SCHOOLS,CURRY,$70.00 ,$52.50 ,
EDHS,7220,"Career and College Readiness Counseling in P-12 Schools, Second EditionCURRY",,$85.00 ,$63.75 ,
EDHS,7290,BASIC INFLUENCING SKILLS (3RD),IVEY,$38.60 ,$26.22 ,
EDHS,7290,BASIC ATTENDING SKILLS,IVEY,$38.60 ,$28.95 ,
EDHS,7300,WHISTLING VIVALDI,STEELE,$15.95 ,$11.95 ,
EDHS,7300,(eBook) Whistling Vivaldi: And Other Clues to How Stereotypes Affect Us (IssuesSTEELE,,$15.95 ,$0.00 ,
EDHS,8130,DYSPHAGIA,GROHER,$102.00 ,$76.50 ,
EDHS,8130,(eBook) Dysphagia - E-Book,GROHER,$34.42 ,$0.00 ,
EDHS,8150,MEDICAL SPEECH-LANGUAGE PATHOLOGY,JOHNSON,$109.99 ,$90.00 ,
EDHS,8150,(eBook) Medical Speech-Language Pathology,JOHNSON,$56.00 ,$0.00 ,
EDHS,8240,DIAGNOSTIC & STAT MAN MENTAL DIS DSM-5,AMER PSYCH ASSNRecommended,$150.59 ,$120.00 ,
,,Page 67 of 79,,,,
Dept,Course,Title,Author,New,Used,
EDHS,8240,MOTIVATIONAL INTERVIEWING,MILLER,$66.00 ,$48.75 ,
EDHS,8240,MOTIVATIONAL INTERVIEWING WITH ADOLESCENTS & YOUNG ADULTSNAAR-KING,,$39.00 ,$28.50 ,
EDHS,8240,CHASING THE SCREAM,HARI,$18.00 ,$13.50 ,
EDHS,8240,SUBSTANCE ABUSE,FISHER,$99.99 ,$74.99 ,
EDHS,8240,(eBook) Diagnostic and Statistical Manual of Mental Disorders (DSM-5)AMER PSYCH ASSNOptional,,$119.47 ,$0.00 ,
EDHS,8240,(eBook) Substance Abuse,FISHER,$29.99 ,$0.00 ,
EDHS,8240,"(eBook) Motivational Interviewing, Third Edition",MILLER,$60.67 ,$0.00 ,
EDHS,8240,PRIMER OF DRUG ACTION,ADVOKAT,$107.99 ,$80.70 ,
EDHS,8240,(eBook) Julien's Primer of Drug Action,ADVOKAT,$43.99 ,$0.00 ,
EDHS,8290,SCHOOL COUNSELING PRACTICUM AND INTERNSHIPHAMLET,,$48.00 ,$36.00 ,
EDHS,8290,(eBook) School Counseling Practicum and Internship,HAMLET,$22.17 ,$0.00 ,
EDHS,8670,"BEHAVIORAL, SOCIAL, AND EMOTIONAL ASSESSMENTS OF CHILDREN & ADOLESCENTSWHITCOMB",,$88.95 ,$66.70 ,
EDHS,8670,"**FOUNDATIONS OF BEHAVIORAL, SOCIAL, AND CLINICAL ASSESSMENT OF CHILDRENSATTLER",,$100.00 ,$75.00 ,
EDIS,2010,TAKING SIDES: CLASHING VIEWS ON EDUCATIONAL ISSUES (17TH ED.)NOLL,,$57.33 ,$43.00 ,
EDIS,2010,EDUCATING ESME EXTRA NEW MATERIAL,CODELL,$15.95 ,$12.09 ,
EDIS,2010,*LL-INTRO TO TEACHING W/ ACCESS CODE,KAUCHAK,$99.99 ,$74.99 ,
EDIS,2010,(eBook) Introduction to Teaching,KAUCHAK,$29.99 ,$0.00 ,
EDIS,2010,*BECOMING A TEACHER (LOOSE-LEAF) W/ACCESS CARD PKGPARKAY,,$99.99 ,$72.01 ,
EDIS,2010,TAKING SIDES: CLASHING VIEWS ON EDUCATIONAL ISSUESKOONCE,,$67.33 ,$50.50 ,
EDIS,2010,(ebook) Becoming a Teacher,PARKAY,$29.99 ,$0.00 ,
EDIS,2010,TAKING SIDES: CLASHING VIEWS ON EDUCATIONAL ISSUES (17TH ED.)NOLL,,$57.33 ,$43.00 ,
EDIS,2010,EDUCATING ESME EXTRA NEW MATERIAL,CODELL,$15.95 ,$12.09 ,
EDIS,2010,*LL-INTRO TO TEACHING W/ ACCESS CODE,KAUCHAK,$99.99 ,$74.99 ,
EDIS,2010,(eBook) Introduction to Teaching,KAUCHAK,$29.99 ,$0.00 ,
EDIS,2010,TAKING SIDES: CLASHING VIEWS ON EDUCATIONAL ISSUES (17TH ED.)NOLL,,$57.33 ,$43.00 ,
EDIS,2010,EDUCATING ESME EXTRA NEW MATERIAL,CODELL,$15.95 ,$12.09 ,
EDIS,2010,*LL-INTRO TO TEACHING W/ ACCESS CODE,KAUCHAK,$99.99 ,$74.99 ,
EDIS,2010,(eBook) Introduction to Teaching,KAUCHAK,$29.99 ,$0.00 ,
EDIS,3012,MINDSIGHT,SIEGEL,$17.00 ,$12.75 ,
EDIS,4210,**LANGUAGE DEVELOPMENT,OWENS,$156.00 ,$88.06 ,
EDIS,5025,ASSESSMENT AND STUDENT SUCCESS IN A DIFFERENTIATED CLASSROOMTOMLINSON,,$28.95 ,$20.96 ,
EDIS,5025,*INSTRUCTION (LOOSE-LEAF) W/ ACCESS CARD,ESTES,$99.99 ,$75.75 ,
EDIS,5025,(eBook) Assessment and Student Success in a Differentiated ClassroomTOMLINSON,,$13.06 ,$0.00 ,
EDIS,5300,MECHANICALLY INCLINED,ANDERSON,$32.00 ,$24.00 ,
EDIS,5300,(eBook) Mechanically Inclined,ANDERSON,$21.26 ,$0.00 ,
EDIS,5300,*TEACHING WRITING W/ACCESS CODE,TOMPKINS,$86.65 ,$64.99 ,
EDIS,5340,SOCIAL STUDIES CONTENT FOR ELEM & MIDDLE SCHOOL TEACHFRITZER,,$73.32 ,$54.75 ,
EDIS,5340,SOCIAL STUDIES ALIVE! (REV),BOWER,$40.00 ,$29.85 ,
EDIS,5340,**LL VISUALIZING ELEMENTARY SOCIAL STUDIES METHODSLEE,,$107.95 ,$80.96 ,
EDIS,5340,VISUALIZING ELEMENTARY SOCIAL STUDIES METHODSLEE,,$122.14 ,$115.64 ,
EDIS,5340,DOING HISTORY,LEVSTIK,$73.95 ,$53.97 ,
